156,188,172,172,172,173,171,156,173,171,172,156,171,188,173,173,172,172,171,171,171,171,156,173,171,171,172,156,173,188,172,156,171,171,171,172,172,188,188,171,188,171,171,171,188,172,172,156,172,172,171,171,188,171,172,188,156,171,173,171,156,172,156,171,172,173,172,171,172,156,171,171,172,173,171,156,173,171,173,156,188,188,171,188,156,172,172,173,156,173,188,173,173,172,171,188,156,172,173,171
172,173,172,173,188,172,171,171,156,172,171,172,171,173,172,171,173,173,171,173,188,171,171,171,173,171,156,172,173,188,173,172,171,171,173,172,172,172,173,172,156,156,173,188,188,171,171,156,173,188,156,172,188,171,172,173,172,156,188,188,188,172,188,156,173,173,156,172,188,156,173,188,172,173,156,156,172,172,188,171,156,156,156,188,171,173,188,188,172,172,173,156,173,172,171,172,172,188,171,172
156,188,171,173,172,188,173,171,188,156,173,156,188,171,171,172,171,172,188,171,172,173,188,173,188,172,188,156,188,173,188,156,171,172,156,156,156,156,173,188,173,188,172,188,171,188,171,156,173,188,156,171,156,172,173,156,188,156,172,188,156,171,188,156,188,171,188,156,188,172,172,171,173,171,188,171,156,172,172,156,156,156,156,156,156,171,156,156,173,188,171,156,156,188,156,156,172,171,156,156
173,173,173,171,171,188,188,172,188,156,171,173,156,188,188,171,172,173,171,173,156,172,173,156,171,172,173,173,172,156,156,188,171,156,188,173,188,173,188,188,188,171,188,172,156,156,172,173,156,173,188,171,156,173,171,188,188,171,171,173,172,156,156,172,188,156,171,156,156,172,171,156,188,172,188,188,188,156,172,171,173,171,172,188,172,172,173,172,171,171,188,171,156,173,173,173,173,172,171,188
173,173,156,172,172,173,188,188,156,173,188,172,188,171,173,173,188,172,172,171,173,172,171,171,188,172,188,156,172,173,173,156,171,171,171,171,171,188,188,173,172,171,188,171,172,172,156,156,188,171,172,171,188,172,172,171,188,171,156,173,173,173,171,172,171,188,156,188,173,172,171,173,172,173,156,171,156,188,171,156,171,173,156,188,172,173,171,188,171,173,188,171,172,173,172,173,173,171,188,188
156,172,172,171,171,156,188,188,173,171,188,171,173,188,172,172,172,173,173,156,173,171,172,156,188,172,172,171,173,188,156,156,171,171,156,188,173,156,173,171,156,171,156,188,172,173,171,171,156,188,172,171,171,188,171,171,172,172,173,156,188,188,171,156,172,171,188,173,172,172,171,171,173,171,171,156,173,172,173,156,173,188,188,173,171,172,188,171,188,188,156,171,156,172,188,172,188,171,173,188
173,188,172,188,156,173,172,173,172,172,156,172,173,173,173,171,173,171,156,171,156,156,156,156,156,173,173,156,172,188,172,188,173,173,156,188,171,188,173,173,188,173,188,188,188,173,172,188,173,172,188,156,172,156,188,173,172,172,156,171,188,171,156,156,188,156,188,156,156,156,172,171,171,156,172,172,156,171,172,172,156,188,173,188,173,172,173,173,171,173,156,172,188,173,188,171,156,156,156,171
188,156,173,172,188,173,173,188,172,156,172,171,172,188,173,156,188,188,172,171,172,173,171,171,188,188,173,172,156,156,156,188,171,156,173,172,171,172,173,171,156,173,172,173,172,172,172,188,188,171,188,188,156,171,173,156,173,171,156,172,188,173,171,156,156,188,173,156,173,188,188,188,188,188,173,188,172,172,173,156,172,171,173,172,156,156,156,173,172,156,171,172,171,156,171,172,173,172,172,188
171,156,171,172,171,173,156,172,156,173,172,156,171,172,172,171,172,188,173,172,188,172,188,188,173,172,172,172,171,188,156,172,171,173,171,172,156,172,188,156,188,188,172,171,188,171,188,188,172,172,173,171,172,156,171,172,173,188,188,156,172,188,171,188,172,171,173,172,172,156,188,172,188,171,173,172,188,171,171,156,171,171,171,171,156,188,173,173,172,188,156,156,173,173,171,172,172,172,173,172
188,156,188,156,156,173,172,188,188,156,173,171,188,173,171,173,171,156,188,173,172,188,171,172,173,171,173,188,173,188,156,172,156,172,173,188,156,171,173,171,171,188,173,156,156,188,173,171,173,156,171,188,188,171,172,172,171,173,171,188,172,173,172,188,172,188,156,172,172,171,156,156,171,188,156,171,188,171,173,156,173,156,171,156,173,156,173,173,173,173,172,172,173,173,188,171,156,188,171,156
156,171,156,173,173,172,188,156,172,171,188,171,171,156,188,188,173,156,171,172,188,172,188,188,172,173,173,156,156,188,188,171,173,172,156,188,188,171,188,171,173,156,172,171,188,173,171,173,188,173,172,173,171,171,172,188,171,172,188,156,172,156,156,172,171,172,173,156,172,172,172,156,173,171,156,156,171,156,156,172,156,171,188,172,172,156,171,173,173,172,173,188,156,172,171,172,173,171,156,171
